,Unnamed: 0,movieId,title,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,release_year,super_genre
4842,4842,7234,"Strada, La (1954)",0.0,0.0,100.0,1954-09-23,7.911,1146.0,4.25,6.0,0.6123724356957945,circus,1954.0,4.0
4843,4843,7235,Ichi the Killer (Koroshiya 1) (2001),1400010.0,80631.0,129.0,2001-12-22,6.995,1065.0,3.4166666666666665,6.0,0.9174239296348587,,2001.0,3.0
4844,4844,7236,"Boy and His Dog, A (1975)",400000.0,6900000.0,91.0,1975-03-23,6.3,367.0,4.0,3.0,0.5,,1975.0,5.0
4845,4845,7238,Ashes and Diamonds (Popiól i diament) (1958),0.0,0.0,103.0,1958-10-03,7.4,265.0,4.0,1.0,,,1958.0,4.0
4846,4846,7243,Intolerance: Love's Struggle Throughout the Ages (1916),385907.0,1750000.0,163.0,1916-09-04,7.057,366.0,3.5,1.0,,,1916.0,4.0
4847,4847,7245,Tormented (1960),0.0,0.0,75.0,1960-09-22,4.94,58.0,1.0,1.0,,,1960.0,3.0
4848,4848,7247,Chitty Chitty Bang Bang (1968),10000000.0,7500445.0,146.0,1968-12-17,6.818,719.0,3.4545454545454546,11.0,0.9862693712811286,,1968.0,1.0
4849,4849,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",11000000.0,14000000.0,140.0,2001-08-17,5.7,22.0,3.5,1.0,,,2001.0,1.0
4850,4850,7251,Where the Day Takes You (1992),3000000.0,390152.0,98.0,1992-09-11,6.1,59.0,4.0,1.0,,,1992.0,4.0
4851,4851,7254,The Butterfly Effect (2004),13000000.0,96800000.0,119.0,2004-01-17,7.571,8028.0,3.630434782608696,46.0,1.0351316749771802,alternate reality sci-fi science fiction time travel,2004.0,3.0
4852,4852,7255,Win a Date with Tad Hamilton! (2004),17000000.0,16980098.0,95.0,2004-01-23,5.7,506.0,2.8125,8.0,1.032939633141398,,2004.0,1.0
4853,4853,7256,Touching the Void (2003),0.0,13885802.0,106.0,2003-09-05,7.543,443.0,4.0,8.0,0.5976143046671968,mountain climbing,2003.0,1.0
4854,4854,7257,"Big Bounce, The (2004)",50000000.0,6808550.0,88.0,2004-01-30,4.961,268.0,2.0,4.0,1.0801234497346437,,2004.0,1.0
4855,4855,7258,"Perfect Score, The (2004)",0.0,10900000.0,92.0,2004-01-30,5.812,500.0,2.75,4.0,0.8660254037844386,,2004.0,1.0
4856,4856,7259,You Got Served (2004),8000000.0,50576805.0,95.0,2004-01-30,6.325,457.0,2.125,4.0,1.25,,2004.0,4.0
4857,4857,7260,Latter Days (2003),850000.0,819939.0,107.0,2004-01-30,6.8,270.0,3.5,1.0,,,2004.0,1.0
4858,4858,7261,Barbershop 2: Back in Business (2004),18000000.0,65070412.0,106.0,2004-01-20,6.013,307.0,2.1666666666666665,3.0,1.2583057392117918,,2004.0,1.0
4859,4859,7262,Catch That Kid (2004),18000000.0,16951702.0,91.0,2004-02-06,5.594,316.0,2.0,1.0,,,2004.0,1.0
4860,4860,7263,Miracle (2004),28000000.0,64400000.0,135.0,2004-02-06,7.1,652.0,3.35,10.0,0.7090682462060882,,2004.0,4.0
4861,4861,7264,An Amazing Couple (2002),0.0,0.0,97.0,2002-09-12,5.5,21.0,4.0,1.0,,,2002.0,1.0
4862,4862,7265,"Dreamers, The (2003)",15000000.0,15100000.0,116.0,2003-10-10,7.2,3031.0,3.730769230769231,13.0,0.5991446895152781,,2003.0,4.0
4863,4863,7266,"Lost Skeleton of Cadavra, The (2002)",40000.0,143312.0,90.0,2001-09-12,6.202,85.0,4.0,1.0,,,2001.0,1.0
4864,4864,7282,"Hip Hop Witch, Da (2000)",0.0,0.0,86.0,2000-10-31,1.8,21.0,1.0,1.0,,,2000.0,3.0
4865,4865,7285,Thirteen (2003),2000000.0,10128960.0,100.0,2003-08-20,6.666,1719.0,3.611111111111111,9.0,0.6009252125773316,adolescence,2003.0,4.0
4866,4866,7292,Best Defense (1984),18000000.0,19265302.0,90.0,1984-07-20,4.3,127.0,2.5,1.0,,,1984.0,1.0
4867,4867,7293,50 First Dates (2004),75000000.0,196482882.0,99.0,2004-02-13,6.868,7574.0,3.5531914893617023,47.0,0.9568633230803808,,2004.0,1.0
4868,4868,7294,Welcome to Mooseport (2004),30000000.0,14000000.0,110.0,2004-02-24,5.087,183.0,3.25,4.0,0.6454972243679028,,2004.0,1.0
4869,4869,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),0.0,0.0,95.0,2003-05-15,6.972,123.0,3.6666666666666665,3.0,0.2886751345948128,,2003.0,1.0
4870,4870,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),0.0,11576431.0,91.0,2003-09-17,7.013,159.0,3.6666666666666665,3.0,0.2886751345948128,,2003.0,4.0
4871,4871,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),0.0,0.0,116.0,1951-02-07,7.5,279.0,3.5,3.0,0.0,priest religion,1951.0,4.0
4872,4872,7302,"Thief of Bagdad, The (1924)",1135654.0,1490419.0,149.0,1924-03-18,7.33,174.0,3.5,1.0,,,1924.0,1.0
4873,4873,7303,The Diary of Anne Frank (1959),3000000.0,0.0,180.0,1959-03-18,7.173,368.0,4.0,4.0,0.408248290463863,,1959.0,4.0
4874,4874,7304,Allegro non troppo (1977),0.0,0.0,85.0,1976-03-12,7.058,112.0,4.0,1.0,,,1976.0,1.0
4875,4875,7305,Black Widow (1987),10500000.0,25205460.0,102.0,1987-02-06,6.145,217.0,2.5,2.0,0.0,,1987.0,3.0
4876,4876,7306,"Herod's Law (Ley de Herodes, La) (2000)",0.0,52000.0,120.0,1999-11-09,7.939,196.0,3.0,1.0,,,1999.0,1.0
4877,4877,7307,Flesh & Blood (1985),6500000.0,100000.0,126.0,1985-08-30,6.6,421.0,3.0,2.0,0.7071067811865476,,1985.0,1.0
4878,4878,7308,King Solomon's Mines (1985),12500000.0,15057465.0,95.0,1985-11-22,5.423,452.0,2.5,1.0,,,1985.0,1.0
4879,4879,7310,Raw Deal (1986),8500000.0,16209459.0,97.0,1986-06-06,5.825,859.0,3.333333333333333,3.0,0.7637626158259733,,1986.0,5.0
4880,4880,7311,"Goodbye, Mr. Chips (1939)",0.0,0.0,114.0,1939-07-28,7.4,133.0,3.6666666666666665,3.0,0.2886751345948129,,1939.0,4.0
4881,4881,7312,"Follow Me, Boys! (1966)",0.0,0.0,131.0,1966-12-01,6.552,29.0,0.5,1.0,,,1966.0,1.0
4882,4882,7315,Against the Ropes (2004),39000000.0,6432551.0,110.0,2004-02-20,5.043,129.0,2.0,2.0,0.0,,2004.0,1.0
4883,4883,7316,Confessions of a Teenage Drama Queen (2004),15000000.0,29331068.0,89.0,2004-02-17,5.709,941.0,2.375,4.0,0.75,,2004.0,1.0
4884,4884,7317,EuroTrip (2004),25000000.0,22605153.0,90.0,2004-02-20,6.613,2849.0,3.1333333333333333,15.0,1.1720962092804172,,2004.0,1.0
4885,4885,7318,"Passion of the Christ, The (2004)",30000000.0,610063468.0,127.0,2004-02-25,7.518,5004.0,2.6153846153846154,13.0,1.401693115394233,religion,2004.0,4.0
4886,4886,7319,Club Dread (2004),8500000.0,5001655.0,104.0,2004-02-27,5.181,386.0,2.083333333333333,6.0,0.8010409893798611,,2004.0,1.0
4887,4887,7320,Dirty Dancing: Havana Nights (2004),25000000.0,27685016.0,82.0,2004-02-27,6.414,689.0,3.4,5.0,0.8215838362577492,,2004.0,
4888,4888,7321,Twisted (2004),50000000.0,40954603.0,93.0,2004-02-27,5.58,587.0,2.75,2.0,1.0606601717798212,,2004.0,3.0
4889,4889,7323,"Good bye, Lenin! (2003)",4800000.0,79384880.0,121.0,2003-02-13,7.537,2566.0,3.804347826086957,23.0,0.9137725303127414,Cold War,2003.0,1.0
4890,4890,7324,Hidalgo (2004),100000000.0,108103450.0,136.0,2004-02-04,6.902,1303.0,3.3181818181818183,11.0,0.4045199174779452,,2004.0,1.0
4891,4891,7325,Starsky & Hutch (2004),60000000.0,170300000.0,100.0,2004-03-05,5.824,2459.0,3.2857142857142856,21.0,0.7995534467974698,,2004.0,1.0
4892,4892,7326,"Reckoning, The (2004)",0.0,0.0,112.0,2004-02-26,6.359,117.0,3.5,1.0,,,2004.0,4.0
4893,4893,7327,Persona (1966),0.0,0.0,85.0,1966-10-18,8.141,2360.0,3.75,6.0,0.9354143466934852,,1966.0,4.0
4894,4894,7328,"Passion of Anna, The (Passion, En) (1969)",0.0,0.0,101.0,1969-11-10,7.469,194.0,3.5,1.0,,,1969.0,4.0
4895,4895,7333,"Corbeau, Le (Raven, The) (1943)",0.0,0.0,91.0,1943-09-28,7.547,308.0,4.25,2.0,0.3535533905932738,,1943.0,4.0
4896,4896,7335,Pickup on South Street (1953),780000.0,0.0,80.0,1953-05-27,7.361,313.0,4.0,1.0,,,1953.0,
4897,4897,7336,"Damned, The (La Caduta degli dei) (1969)",2000000.0,5000000.0,150.0,1969-10-30,7.261,224.0,3.5,1.0,,,1969.0,4.0
4898,4898,7340,Just One of the Guys (1985),11500000.0,11528900.0,100.0,1985-04-26,6.441,330.0,2.75,4.0,0.957427107756338,,1985.0,1.0
4899,4899,7344,"Wrong Arm of the Law, The (1963)",0.0,0.0,94.0,1963-03-17,6.6,43.0,3.5,1.0,,,1963.0,1.0
4900,4900,7345,Agent Cody Banks 2: Destination London (2004),26000000.0,28818995.0,100.0,2004-03-12,5.615,667.0,4.0,1.0,,,2004.0,1.0
4901,4901,7346,"Girl Next Door, The (2004)",21000000.0,31635150.0,110.0,2004-04-09,6.735,3899.0,3.125,20.0,1.110654145798298,,2004.0,1.0
4902,4902,7347,Secret Window (2004),40000000.0,92900000.0,96.0,2004-03-12,6.566,3853.0,3.3,15.0,0.9599107101332766,,2004.0,3.0
4903,4903,7348,Spartan (2004),19250000.0,8112712.0,102.0,2004-03-12,6.186,405.0,3.5,3.0,0.0,,2004.0,3.0
4904,4904,7349,Broken Wings (Knafayim Shvurot) (2002),0.0,0.0,84.0,2002-10-24,6.9,30.0,3.0,1.0,,,2002.0,4.0
4905,4905,7352,Wilbur Wants to Kill Himself (2002),0.0,0.0,111.0,2002-11-08,6.5,100.0,4.0,2.0,0.0,,2002.0,1.0
4906,4906,7354,Mad Dog and Glory (1993),19000000.0,11081586.0,97.0,1993-03-05,6.018,393.0,3.333333333333333,3.0,0.2886751345948128,,1993.0,1.0
4907,4907,7357,Peyton Place (1957),0.0,0.0,162.0,1957-12-13,6.7,84.0,3.5,1.0,,,1957.0,4.0
4908,4908,7360,Dawn of the Dead (2004),26000000.0,102278712.0,104.0,2004-03-19,7.052,4343.0,3.90625,16.0,1.0201102881551585,,2004.0,3.0
4909,4909,7361,Eternal Sunshine of the Spotless Mind (2004),20000000.0,72258126.0,108.0,2004-03-19,8.1,15991.0,4.1603053435114505,131.0,0.7752596973633046,alternate reality memory thought-provoking jim carrey memory cult film imagination Jim Carrey love surreal arthouse artistic atmospheric beautiful bittersweet colourful comedy dreamlike emotional feel-good happpiness humane insightful intelligent lovely melancholy mind-bending philosophy quirky quirky romantic romantic surreal surrealism thought-provoking,2004.0,4.0
4910,4910,7362,Taking Lives (2004),45000000.0,65470529.0,103.0,2004-03-19,6.379,1706.0,3.25,4.0,0.2886751345948129,,2004.0,4.0
4911,4911,7364,Intermission (2003),5000000.0,4856298.0,105.0,2003-08-29,6.2,163.0,4.0,1.0,,,2003.0,4.0
4912,4912,7366,Jersey Girl (2004),35000000.0,35492921.0,103.0,2004-03-25,6.183,1127.0,2.9375,8.0,0.9797047660246572,,2004.0,1.0
4913,4913,7367,"Ladykillers, The (2004)",35000000.0,76700000.0,104.0,2004-03-25,6.131,1697.0,2.571428571428572,14.0,1.2688144505364485,,2004.0,1.0
4914,4914,7368,Never Die Alone (2004),3000000.0,5923000.0,84.0,2004-03-26,5.477,130.0,3.5,1.0,,,2004.0,4.0
4915,4915,7369,Scooby-Doo 2: Monsters Unleashed (2004),80000000.0,181466833.0,93.0,2004-03-24,6.1,2864.0,2.25,4.0,0.6454972243679029,,2004.0,1.0
4916,4916,7371,Dogville (2003),10000000.0,16690617.0,178.0,2003-05-21,7.8,2616.0,4.025,20.0,0.9101041004655512,Grace,2003.0,3.0
4917,4917,7372,Ned Kelly (2003),0.0,6585516.0,110.0,2003-03-22,6.1,382.0,3.0,1.0,,,2003.0,4.0
4918,4918,7373,Hellboy (2004),66000000.0,99318987.0,122.0,2004-04-02,6.678,7264.0,3.3780487804878048,41.0,1.004866208786511,,2004.0,1.0
4919,4919,7375,"Prince & Me, The (2004)",0.0,0.0,111.0,2004-03-28,6.2,1029.0,3.071428571428572,7.0,0.7319250547113999,,2004.0,1.0
4920,4920,7376,Walking Tall (2004),46000000.0,57223888.0,85.0,2004-04-02,6.3,1612.0,3.0,6.0,1.0488088481701516,,2004.0,5.0
4921,4921,7377,"United States of Leland, The (2003)",0.0,343847.0,108.0,2003-05-15,6.475,336.0,3.5,1.0,,,2003.0,4.0
4922,4922,7379,The Alamo (2004),107000000.0,25819961.0,137.0,2004-04-07,5.8,352.0,3.5,6.0,0.5477225575051661,,2004.0,4.0
4923,4923,7380,Ella Enchanted (2004),31000000.0,27400000.0,96.0,2004-04-09,6.473,1940.0,3.357142857142857,7.0,0.3779644730092272,,2004.0,1.0
4924,4924,7381,"Whole Ten Yards, The (2004)",40000000.0,26155781.0,95.0,2004-04-07,5.743,1010.0,3.142857142857143,7.0,1.1073348527841411,,2004.0,1.0
4925,4925,7382,I'm Not Scared (Io non ho paura) (2003),0.0,0.0,108.0,2003-02-08,7.109,949.0,4.25,2.0,0.3535533905932738,adolescence crime for katie,2003.0,3.0
4926,4926,7386,"Ten Commandments, The (1956)",13000000.0,122700000.0,220.0,1956-10-05,7.765,1786.0,3.75,4.0,0.6454972243679028,,1956.0,1.0
4927,4927,7387,Dawn of the Dead (1978),640000.0,55000000.0,115.0,1978-09-02,7.49,2239.0,3.975,20.0,1.006230589874905,,1978.0,3.0
4928,4928,7390,Prey for Rock & Roll (2003),0.0,86277.0,104.0,2003-09-26,4.7,29.0,1.5,1.0,,,2003.0,4.0
4929,4929,7394,Those Magnificent Men in Their Flying Machines (1965),5600000.0,29950000.0,132.0,1965-06-16,6.794,189.0,2.5,1.0,,,1965.0,1.0
4930,4930,7395,Cheaper by the Dozen (1950),0.0,0.0,85.0,1950-03-31,6.3,85.0,2.75,2.0,1.7677669529663689,,1950.0,1.0
4931,4931,7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),150000.0,0.0,169.0,1974-09-15,8.052,393.0,4.0,7.0,0.4082482904638631,,1974.0,4.0
4932,4932,7411,Munchies (1987),0.0,0.0,87.0,1987-03-01,4.7,71.0,1.5,1.0,,,1987.0,1.0
4933,4933,7414,Going in Style (1979),5500000.0,30000000.0,97.0,1979-12-25,6.905,58.0,2.5,1.0,,,1979.0,1.0
4934,4934,7419,After Hours (1985),4500000.0,10609321.0,98.0,1985-09-13,7.5,1675.0,3.7857142857142856,7.0,0.2672612419124244,,1985.0,1.0
4935,4935,7438,Kill Bill: Vol. 2 (2004),30000000.0,152159461.0,137.0,2004-04-16,7.877,14759.0,3.868181818181818,110.0,0.9278496218500636,revenge,2004.0,3.0
4936,4936,7439,"Punisher, The (2004)",33000000.0,54700105.0,124.0,2004-04-15,6.354,3051.0,3.5,14.0,0.9607689228305228,comic book,2004.0,3.0
4937,4937,7440,Paper Clips (2004),0.0,0.0,82.0,2004-09-08,6.9,18.0,3.25,2.0,1.0606601717798212,Holocaust,2004.0,
4938,4938,7443,This So-Called Disaster (2003),0.0,0.0,89.0,2003-01-01,4.6,7.0,3.5,1.0,,,2003.0,
4939,4939,7444,13 Going on 30 (2004),37000000.0,96458118.0,98.0,2004-04-13,6.8,5448.0,3.1904761904761907,21.0,0.6417980694149539,Mark Ruffalo,2004.0,1.0
4940,4940,7445,Man on Fire (2004),70000000.0,130300000.0,146.0,2004-04-23,7.457,5511.0,3.628571428571429,35.0,0.9497898927321424,,2004.0,3.0
4941,4941,7448,Envy (2004),40000000.0,14494036.0,95.0,2004-04-30,4.878,543.0,2.75,4.0,0.2886751345948128,,2004.0,1.0
4942,4942,7449,Godsend (2004),25000000.0,30120671.0,102.0,2004-04-30,4.859,517.0,2.5,2.0,0.0,,2004.0,3.0
4943,4943,7450,Laws of Attraction (2004),28000000.0,30000000.0,87.0,2004-04-04,5.811,444.0,2.75,4.0,1.4433756729740643,,2004.0,1.0
4944,4944,7451,Mean Girls (2004),17000000.0,130195052.0,98.0,2004-04-30,7.2,9298.0,3.756410256410256,39.0,0.6965308289526828,clever High School lesbian subtext High School,2004.0,1.0
4945,4945,7454,Van Helsing (2004),160000000.0,300257475.0,130.0,2004-05-03,6.392,6441.0,2.708333333333333,24.0,0.7790276362049131,,2004.0,1.0
4946,4946,7455,"Mudge Boy, The (2003)",800000.0,62852.0,93.0,2003-01-17,6.6,94.0,3.0,1.0,,,2003.0,4.0
4947,4947,7457,Breakin' All the Rules (2004),10000000.0,12500000.0,85.0,2004-05-14,6.0,99.0,3.5,1.0,,,2004.0,1.0
4948,4948,7458,Troy (2004),175000000.0,497409852.0,163.0,2004-05-13,7.167,10815.0,3.427083333333333,48.0,0.9339323369115548,,2004.0,1.0
4949,4949,7459,Carandiru (2003),3684600.0,10782155.0,146.0,2003-03-21,7.6,587.0,4.5,1.0,,,2003.0,4.0
4950,4950,7460,Coffee and Cigarettes (2003),0.0,7897645.0,96.0,2004-03-12,6.906,1013.0,3.583333333333333,6.0,0.3763863263545405,,2004.0,1.0
4951,4951,7477,Eye See You (D-Tox) (2002),55000000.0,6632383.0,96.0,2002-01-04,5.582,695.0,2.5,1.0,,,2002.0,3.0
4952,4952,7479,Watch on the Rhine (1943),0.0,0.0,114.0,1943-08-27,6.765,49.0,4.0,1.0,,World War II,1943.0,4.0
4953,4953,7481,Enemy Mine (1985),40000000.0,12300000.0,108.0,1985-12-12,6.9,1032.0,4.0,4.0,0.5773502691896258,,1985.0,1.0
4954,4954,7482,Enter the Dragon (1973),850000.0,21531361.0,95.0,1973-08-17,7.416,2034.0,4.038461538461538,13.0,0.5188745216627708,,1973.0,4.0
4955,4955,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),125000.0,5000000.0,96.0,1997-05-30,7.561,775.0,4.75,2.0,0.3535533905932738,,1997.0,4.0
4956,4956,7487,Henry & June (1990),0.0,11567449.0,137.0,1990-09-28,6.047,220.0,4.0,1.0,,,1990.0,4.0
4957,4957,7492,Martin (1977),250000.0,0.0,95.0,1978-05-10,6.8,304.0,4.0,1.0,,,1978.0,3.0
4958,4958,7493,"Three Faces of Eve, The (1957)",965000.0,1400000.0,91.0,1957-12-19,7.223,148.0,4.0,2.0,0.0,multiple personalities,1957.0,4.0
4959,4959,7541,100 Girls (2000),0.0,0.0,95.0,2000-09-01,5.751,481.0,3.25,4.0,0.5,,2000.0,1.0
4960,4960,7560,Fail-Safe (1964),0.0,0.0,95.0,1964-10-07,7.814,449.0,4.0,1.0,,,1964.0,3.0
4961,4961,7561,Paperhouse (1988),0.0,241278.0,92.0,1988-09-10,6.503,154.0,3.5,1.0,,,1988.0,3.0
4962,4962,7562,Dobermann (1997),0.0,0.0,103.0,1997-06-18,6.477,547.0,2.5,1.0,,,1997.0,4.0
4963,4963,7564,Kwaidan (Kaidan) (1964),0.0,0.0,183.0,1965-01-06,7.7,437.0,2.5,2.0,2.8284271247461903,,1965.0,3.0
4964,4964,7566,28 Up (1985),0.0,0.0,136.0,1984-11-20,7.48,74.0,4.0,3.0,0.0,,1984.0,
4965,4965,7569,You Only Live Twice (1967),9500000.0,111600000.0,117.0,1967-06-13,6.591,2390.0,3.8333333333333335,12.0,0.5773502691896262,,1967.0,5.0
4966,4966,7570,Octopussy (1983),27500000.0,187500000.0,131.0,1983-06-05,6.355,2143.0,3.3125,8.0,0.8838834764831843,,1983.0,1.0
4967,4967,7572,Wit (2001),0.0,0.0,99.0,2001-02-09,7.3,120.0,4.5,1.0,,cancer,2001.0,4.0
4968,4968,7573,Never Say Never Again (1983),36000000.0,160000000.0,135.0,1983-10-07,6.054,1560.0,3.125,8.0,0.9161253813129044,,1983.0,1.0
4969,4969,7579,Pride and Prejudice (1940),0.0,0.0,118.0,1940-07-26,6.906,149.0,3.6666666666666665,3.0,1.2583057392117918,,1940.0,1.0
4970,4970,7581,"Fountainhead, The (1949)",0.0,0.0,114.0,1949-06-25,6.843,153.0,3.25,2.0,0.3535533905932738,,1949.0,4.0
4971,4971,7584,Woman of the Year (1942),1000000.0,2700000.0,118.0,1942-02-05,6.944,162.0,4.0,2.0,0.0,Hepburn and Tracy marriage,1942.0,1.0
4972,4972,7587,"Samouraï, Le (Godson, The) (1967)",0.0,215245.0,105.0,1967-10-25,7.765,1210.0,4.0,4.0,0.8164965809277259,,1967.0,4.0
4973,4973,7614,Oklahoma! (1955),0.0,0.0,148.0,1955-10-10,6.606,180.0,4.5,2.0,0.7071067811865476,Rogers and Hammerstein,1955.0,
4974,4974,7615,Desert Hearts (1985),350000.0,2400000.0,91.0,1985-10-01,7.03,166.0,4.5,1.0,,,1985.0,4.0
4975,4975,7616,Body Double (1984),10000000.0,8801940.0,114.0,1984-10-25,6.766,883.0,2.5,1.0,,,1984.0,3.0
4976,4976,7618,Chaplin (1992),31000000.0,9493259.0,143.0,1992-12-17,7.419,1175.0,3.5,2.0,0.0,biopic In Netflix queue,1992.0,4.0
4977,4977,7619,"Miracle Worker, The (1962)",500000.0,2500000.0,106.0,1962-05-23,7.899,331.0,3.6666666666666665,3.0,0.2886751345948128,blindness deaf,1962.0,4.0
4978,4978,7620,Monster in a Box (1992),0.0,311245.0,87.0,1992-05-15,6.2,12.0,4.0,1.0,,,1992.0,1.0
4979,4979,7624,School Ties (1992),18000000.0,14700000.0,100.0,1992-09-18,6.5,418.0,2.75,6.0,0.4183300132670378,,1992.0,4.0
4980,4980,7636,Raising Cain (1992),12000000.0,37170057.0,92.0,1992-08-07,6.066,380.0,0.5,1.0,,,1992.0,3.0
4981,4981,7646,Rose Red (2002),,,,,,,3.0,2.0,1.4142135623730951,Stephen King,0.0,3.0
4982,4982,7647,Noises Off... (1992),12000000.0,2280148.0,103.0,1992-03-20,7.15,210.0,3.75,2.0,0.3535533905932738,,1992.0,1.0
4983,4983,7649,Babylon 5: In the Beginning (1998),0.0,0.0,94.0,1998-01-04,7.195,164.0,2.8,5.0,1.5247950681976907,space station,1998.0,1.0
4984,4984,7650,"Witchfinder General (Conquerer Worm, The) (1968)",83000.0,1500000.0,87.0,1968-05-17,6.502,261.0,2.0,3.0,1.5,,1968.0,3.0
4985,4985,7657,Versus (2000),400000.0,0.0,120.0,2000-10-23,6.246,193.0,3.75,2.0,0.3535533905932738,,2000.0,1.0
4986,4986,7669,Pride and Prejudice (1995),,,,,,,3.555555555555556,9.0,1.5898986690282426,,0.0,4.0
4987,4987,7698,"China Syndrome, The (1979)",5900000.0,51718367.0,117.0,1979-03-16,7.166,499.0,3.7,5.0,0.2738612787525831,,1979.0,3.0
4988,4988,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",0.0,0.0,153.0,1953-04-22,8.002,1045.0,3.3,5.0,1.5652475842498528,In Netflix queue,1953.0,1.0
4989,4989,7701,Look Who's Talking Too (1990),12000000.0,120889074.0,81.0,1990-12-14,5.475,1452.0,1.7857142857142858,7.0,1.1126972805283737,,1990.0,1.0
4990,4990,7702,"Bells of St. Mary's, The (1945)",0.0,21300000.0,126.0,1945-12-27,6.815,146.0,3.5,1.0,,,1945.0,4.0
4991,4991,7704,"Delta Force, The (1986)",9000000.0,17768900.0,125.0,1986-02-14,5.937,474.0,2.0,1.0,,,1986.0,5.0
4992,4992,7705,Pat and Mike (1952),0.0,0.0,95.0,1952-06-13,6.3,70.0,4.0,2.0,0.0,Hepburn and Tracy sports,1952.0,1.0
4993,4993,7706,Animal Crackers (1930),0.0,0.0,95.0,1930-08-08,6.9,255.0,4.125,4.0,0.25,,1930.0,1.0
4994,4994,7707,"He Said, She Said (1991)",15000000.0,9804775.0,126.0,1991-02-22,5.8,129.0,2.0,1.0,,,1991.0,1.0
4995,4995,7708,Bedazzled (1967),600000.0,0.0,103.0,1967-10-30,6.163,169.0,2.0,1.0,,,1967.0,1.0
4996,4996,7713,Cat People (1942),134000.0,4000000.0,73.0,1942-12-05,6.927,658.0,4.0,1.0,,sexuality,1942.0,3.0
4997,4997,7714,Camelot (1967),13000000.0,31500000.0,179.0,1967-10-25,6.2,75.0,4.0,1.0,,King Arthur,1967.0,4.0
4998,4998,7716,"Lonely Guy, The (1984)",0.0,0.0,90.0,1984-01-27,6.205,151.0,3.5,1.0,,,1984.0,1.0
4999,4999,7720,"Four Musketeers, The (1974)",0.0,8760000.0,108.0,1974-10-31,6.43,208.0,2.75,4.0,1.5545631755148024,,1974.0,1.0
5000,5000,7727,Protocol (1984),12000000.0,26200000.0,96.0,1984-12-21,5.5,89.0,3.0,1.0,,,1984.0,1.0
5001,5001,7728,"Postman Always Rings Twice, The (1946)",1683000.0,5086000.0,126.0,1946-05-02,7.033,365.0,3.6666666666666665,3.0,0.5773502691896258,adultery,1946.0,4.0
5002,5002,7730,Matinee (1993),14000000.0,9532895.0,99.0,1993-01-29,6.6,311.0,3.0,1.0,,,1993.0,1.0
5003,5003,7742,Baxter (1989),0.0,0.0,82.0,1989-01-18,6.306,85.0,0.5,1.0,,,1989.0,3.0
5004,5004,7743,Explorers (1985),25000000.0,9900000.0,109.0,1985-07-12,6.257,488.0,3.5,2.0,1.4142135623730951,,1985.0,1.0
5005,5005,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",0.0,0.0,100.0,1993-06-08,7.033,210.0,4.0,1.0,,,1993.0,4.0
5006,5006,7748,Pierrot le fou (1965),300000.0,0.0,115.0,1965-11-05,7.349,918.0,3.875,4.0,0.6291528696058958,In Netflix queue,1965.0,4.0
5007,5007,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),250000.0,0.0,105.0,1967-12-29,6.893,309.0,4.0,1.0,,,1967.0,4.0
5008,5008,7753,Tuesdays with Morrie (1999),0.0,0.0,89.0,1999-12-05,7.3,40.0,3.5,2.0,0.0,,1999.0,4.0
5009,5009,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),0.0,0.0,112.0,1938-11-24,7.041,229.0,4.0,2.0,1.4142135623730951,,1938.0,4.0
5010,5010,7757,Jason and the Argonauts (1963),3000000.0,2100000.0,104.0,1963-06-13,7.163,667.0,3.5,6.0,0.6324555320336759,,1963.0,1.0
5011,5011,7762,"Tinker, Tailor, Soldier, Spy (1979)",,,,,,,3.625,4.0,0.478713553878169,,0.0,3.0
5012,5012,7766,Throne of Blood (Kumonosu jô) (1957),0.0,13422.0,110.0,1957-01-15,7.916,951.0,4.0,4.0,0.0,MacBeth,1957.0,3.0
5013,5013,7767,"Best of Youth, The (La meglio gioventù) (2003)",0.0,2693053.0,366.0,2003-06-22,8.066,594.0,4.75,2.0,0.3535533905932738,,2003.0,4.0
5014,5014,7772,Undercurrent (1946),1644000.0,4327000.0,111.0,1946-11-11,5.9,50.0,3.5,1.0,,,1946.0,3.0
5015,5015,7773,"Bang, Bang, You're Dead (2002)",0.0,0.0,87.0,2003-06-11,7.089,157.0,4.0,2.0,0.0,,2003.0,4.0
5016,5016,7781,Twister (1990),0.0,33856.0,94.0,1989-06-30,5.5,38.0,1.5,1.0,,,1989.0,1.0
5017,5017,7782,Sniper (1993),0.0,18994652.0,98.0,1993-01-29,6.185,454.0,3.0,2.0,2.1213203435596424,,1993.0,4.0
