movieId,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb
6979.0,12000000.0,124600000.0,114.0,1983-06-03,7.065,2077.0
6981.0,0.0,0.0,126.0,1955-01-09,7.945,401.0
6982.0,0.0,10188.0,82.0,1952-05-09,7.774,343.0
6983.0,1705000.0,3550000.0,97.0,1943-12-24,6.913,149.0
6984.0,1000000.0,0.0,128.0,1935-12-25,6.8,77.0
6985.0,0.0,18121.0,82.0,1928-04-21,8.0,1056.0
6986.0,3900000.0,9000000.0,143.0,1925-12-25,7.3,110.0
6987.0,18000.0,8811.0,77.0,1920-02-27,7.93,1726.0
6989.0,0.0,15856028.0,128.0,1983-12-15,6.3,331.0
6990.0,6000000.0,0.0,110.0,1978-12-14,6.7,417.0
6992.0,20000000.0,27058304.0,96.0,1994-03-11,5.988,344.0
6993.0,6400000.0,40084041.0,105.0,1986-02-07,7.475,1129.0
6994.0,24000000.0,65595485.0,111.0,1991-03-08,6.146,463.0
6996.0,34000000.0,15556340.0,109.0,1991-01-13,4.7,930.0
6997.0,35000000.0,0.0,140.0,1992-12-25,6.246,345.0
6998.0,0.0,0.0,109.0,1993-06-25,6.2,78.0
6999.0,26000000.0,94900635.0,102.0,1992-06-12,6.135,456.0
7000.0,65000000.0,17218080.0,100.0,1991-05-23,5.704,1098.0
7001.0,3500000.0,24946533.0,115.0,1978-12-20,7.223,1262.0
7004.0,15000000.0,201957688.0,111.0,1990-12-21,6.114,2717.0
7005.0,23000000.0,52487045.0,97.0,1991-02-15,5.3,313.0
7007.0,29000000.0,114500000.0,106.0,1991-12-13,6.828,2079.0
7008.0,1250000.0,36182181.0,129.0,1972-12-15,6.9,1315.0
7009.0,30000000.0,7300000.0,127.0,1992-12-30,7.1,554.0
7010.0,0.0,5013090.0,115.0,1992-01-22,6.978,741.0
7012.0,20000000.0,15379253.0,100.0,1990-10-12,6.2,220.0
7013.0,795000.0,0.0,93.0,1955-07-26,7.861,1772.0
7015.0,0.0,25092802.0,104.0,1991-05-24,6.055,182.0
7016.0,25000000.0,16057580.0,93.0,1987-02-13,6.445,1814.0
7017.0,15000000.0,44065653.0,80.0,1992-11-06,5.995,1086.0
7018.0,22000000.0,221303188.0,127.0,1990-07-27,6.803,783.0
7019.0,18000000.0,18532286.0,107.0,1987-04-17,6.275,271.0
7020.0,0.0,2155000.0,90.0,1991-08-15,6.63,107.0
7022.0,4500000.0,30600000.0,114.0,2000-12-16,7.269,3710.0
7023.0,875000.0,23633459.0,106.0,1993-03-01,7.215,279.0
7024.0,800000.0,1800000.0,115.0,1976-01-10,6.3,2232.0
7025.0,0.0,0.0,108.0,1992-04-24,6.5,120.0
7026.0,0.0,35114428.0,97.0,1987-07-22,6.365,271.0
7027.0,23000000.0,32192570.0,133.0,1985-07-10,6.952,788.0
7028.0,15000000.0,15260154.0,89.0,1990-07-13,6.689,402.0
7030.0,35000000.0,4651977.0,114.0,1992-02-21,6.995,203.0
7031.0,24000000.0,6484246.0,100.0,1993-09-10,5.674,259.0
7032.0,0.0,15645616.0,123.0,1990-02-16,6.486,468.0
7033.0,12000000.0,110996879.0,111.0,1987-04-10,6.49,677.0
7034.0,0.0,0.0,89.0,1998-10-23,7.09,575.0
7036.0,1200000.0,80000000.0,91.0,1985-08-23,6.197,1231.0
7037.0,0.0,1710057.0,113.0,1991-10-23,7.051,443.0
7038.0,0.0,1433668.0,109.0,2000-05-27,5.758,99.0
7040.0,6000000.0,17307019.0,115.0,1985-11-01,7.125,735.0
7041.0,0.0,5777916.0,111.0,1994-12-02,5.651,273.0
7044.0,9500000.0,14569027.0,127.0,1990-08-17,7.0,1844.0
7045.0,11000000.0,15400000.0,91.0,1990-05-25,6.9,1345.0
7046.0,22000000.0,63766510.0,114.0,1987-06-12,6.539,1518.0
7047.0,24000000.0,18707466.0,135.0,1985-08-16,6.828,468.0
7048.0,25000000.0,44480039.0,98.0,1997-07-18,6.595,669.0
7049.0,0.0,0.0,89.0,1933-12-22,6.2,69.0
7050.0,747000.0,2727000.0,110.0,1936-02-20,6.8,72.0
7051.0,0.0,18820000.0,108.0,1965-06-22,6.0,163.0
7052.0,864000.0,1276000.0,123.0,1936-07-28,6.2,38.0
7053.0,0.0,0.0,106.0,1935-03-07,7.0,46.0
7054.0,2776000.0,5910000.0,122.0,1949-03-10,7.381,226.0
7055.0,886000.0,2600000.0,103.0,1936-08-28,6.843,245.0
7056.0,151000.0,557000.0,84.0,1931-04-23,7.244,379.0
7057.0,0.0,25002557.0,133.0,1935-10-09,6.34,47.0
7058.0,0.0,0.0,118.0,1947-09-13,6.7,69.0
7059.0,2770000.0,5840000.0,123.0,1945-01-26,7.2,116.0
7060.0,3500000.0,24593103.0,107.0,1973-08-15,7.1,601.0
7061.0,0.0,0.0,104.0,1939-04-20,6.952,155.0
7062.0,2650000.0,3100000.0,147.0,1962-07-04,7.509,332.0
7063.0,370000.0,37041.0,94.0,1972-12-29,7.452,1201.0
7064.0,0.0,0.0,96.0,1946-10-29,7.507,653.0
7065.0,100000.0,11000000.0,193.0,1915-03-08,5.953,576.0
7067.0,0.0,78550.0,137.0,1965-10-22,7.227,332.0
7069.0,2400000.0,1000000.0,141.0,1971-12-20,7.1,295.0
7070.0,3000000.0,9012000.0,126.0,1948-09-17,7.345,574.0
7071.0,1000000.0,12200000.0,155.0,1974-11-18,7.791,547.0
7072.0,531374.0,1103757.0,97.0,1939-03-02,7.616,1198.0
7073.0,0.0,12368234.0,115.0,1964-06-23,7.174,617.0
7074.0,0.0,0.0,69.0,1924-09-28,7.141,266.0
7075.0,4000000.0,0.0,101.0,1955-12-24,7.251,211.0
7076.0,5500000.0,42300000.0,113.0,1968-10-17,7.147,1245.0
7078.0,1250000.0,0.0,104.0,1938-03-26,6.998,211.0
7079.0,1800000.0,6877900.0,113.0,1939-08-31,7.306,211.0
7080.0,439000.0,2281000.0,89.0,1933-03-11,6.917,210.0
7082.0,0.0,0.0,99.0,1962-06-14,6.425,181.0
7083.0,0.0,0.0,115.0,1985-10-02,6.5,60.0
7084.0,0.0,0.0,85.0,1972-05-04,7.481,629.0
7085.0,0.0,9129247.0,100.0,1964-10-14,6.8,141.0
7086.0,350000.0,0.0,96.0,1938-10-06,7.0,156.0
7087.0,14500000.0,40000000.0,163.0,1984-12-14,6.836,317.0
7088.0,0.0,0.0,107.0,1959-06-12,6.956,225.0
7089.0,0.0,0.0,127.0,1973-12-18,7.895,1180.0
7090.0,31000000.0,177394432.0,98.0,2002-07-22,7.506,2429.0
7091.0,0.0,0.0,68.0,1932-08-19,6.886,242.0
7092.0,1152000.0,1439000.0,95.0,1935-08-30,6.527,92.0
7093.0,4000000.0,15000000.0,105.0,1974-11-01,7.3,375.0
7096.0,0.0,0.0,90.0,2001-02-13,7.3,42.0
7099.0,1000000.0,9016411.0,117.0,1984-03-11,8.0,3952.0
7101.0,20000000.0,54830779.0,104.0,1991-08-02,6.4,663.0
7102.0,20000000.0,66700000.0,101.0,1987-06-26,5.987,522.0
7103.0,0.0,0.0,90.0,1990-02-16,5.317,82.0
7104.0,35000000.0,94900000.0,118.0,1979-12-14,5.774,667.0
7107.0,5000000.0,45000000.0,116.0,1978-07-14,6.311,254.0
7108.0,0.0,194720.0,107.0,1993-06-24,6.8,194.0
7109.0,0.0,0.0,110.0,1995-10-27,6.128,137.0
7114.0,0.0,0.0,119.0,1965-06-17,7.32,220.0
7115.0,0.0,2900000.0,100.0,1975-03-07,7.7,1561.0
7116.0,0.0,0.0,114.0,1955-01-29,7.9,1067.0
7117.0,1000000.0,8600000.0,91.0,1993-01-08,5.558,839.0
7118.0,8000000.0,0.0,121.0,1987-03-14,6.829,146.0
7121.0,1728000.0,9470000.0,101.0,1949-11-18,7.109,330.0
7122.0,0.0,0.0,102.0,1966-12-21,6.9,81.0
7123.0,16000000.0,2641357.0,115.0,1991-12-27,7.006,1175.0
7124.0,0.0,0.0,80.0,1999-09-15,6.5,35.0
7125.0,0.0,0.0,110.0,2000-12-10,6.433,15.0
7127.0,16000000.0,4409328.0,91.0,1991-02-01,6.024,62.0
7131.0,0.0,0.0,130.0,1959-11-18,6.5,52.0
7132.0,0.0,0.0,91.0,1935-11-15,7.422,538.0
7134.0,0.0,0.0,104.0,1984-05-14,6.349,219.0
7137.0,4000000.0,10400000.0,97.0,2003-11-26,6.702,382.0
7139.0,0.0,25382911.0,106.0,2003-09-22,7.158,379.0
7141.0,0.0,0.0,83.0,2003-04-25,8.1,19.0
7142.0,18000000.0,62646763.0,94.0,2003-12-05,6.344,1218.0
7143.0,140000000.0,456800000.0,154.0,2003-12-05,7.598,7341.0
7147.0,70000000.0,123200000.0,125.0,2003-12-04,7.759,7609.0
7149.0,80000000.0,270000000.0,128.0,2003-12-12,6.634,1711.0
7150.0,55000000.0,65784503.0,118.0,2003-12-10,5.341,700.0
7151.0,10500000.0,33030115.0,100.0,2003-12-12,6.626,1457.0
7153.0,94000000.0,1118888979.0,201.0,2003-12-17,8.493,25963.0
7154.0,72300000.0,141337989.0,119.0,2003-12-19,6.908,1871.0
7155.0,10000000.0,96542059.0,103.0,2003-09-02,6.539,395.0
7156.0,0.0,0.0,100.0,2003-10-26,7.692,292.0
7158.0,16500000.0,16942795.0,126.0,2003-12-19,7.155,828.0
7160.0,8000000.0,58469210.0,109.0,2003-12-24,7.21,2479.0
7161.0,40000000.0,190212113.0,99.0,2003-12-24,6.281,2896.0
7162.0,79000000.0,173013509.0,148.0,2003-12-24,6.936,1922.0
7163.0,60000000.0,117248958.0,119.0,2003-12-25,6.217,1963.0
7164.0,100000000.0,121975011.0,113.0,2003-12-18,7.1,2729.0
7165.0,15000000.0,2281585.0,108.0,2003-12-25,5.3,116.0
7167.0,5740000.0,4098613.0,107.0,2003-08-30,6.305,77.0
7169.0,23000000.0,12195626.0,101.0,2004-01-09,6.224,639.0
7171.0,0.0,0.0,92.0,2003-11-21,6.703,145.0
7173.0,42000000.0,178300000.0,90.0,2004-01-16,6.025,2972.0
7175.0,40000000.0,46546197.0,84.0,2004-01-16,5.276,616.0
7176.0,0.0,400768.0,96.0,2003-09-12,6.9,84.0
7177.0,46000.0,3910519.0,80.0,2004-03-24,6.984,127.0
7178.0,6500000.0,26533200.0,146.0,1974-03-27,6.309,501.0
7179.0,0.0,0.0,102.0,1992-10-16,6.638,290.0
7181.0,0.0,0.0,149.0,1965-07-29,6.6,95.0
7184.0,4620000.0,2600000.0,110.0,1966-08-03,6.423,98.0
7190.0,0.0,0.0,110.0,1970-12-01,7.056,18.0
7191.0,0.0,3000000.0,78.0,1992-01-24,5.3,58.0
7192.0,6000000.0,3283371.0,99.0,1993-08-27,6.973,202.0
7193.0,49000000.0,20423389.0,102.0,1990-07-11,6.054,222.0
7202.0,3000000.0,0.0,95.0,2003-04-04,5.945,391.0
7205.0,4500000.0,9200000.0,119.0,1975-05-22,6.52,201.0
7206.0,0.0,0.0,116.0,1958-05-10,7.4,601.0
7208.0,0.0,0.0,113.0,1941-08-12,6.5,181.0
7209.0,0.0,0.0,88.0,1953-02-25,6.927,512.0
7211.0,0.0,4200000.0,110.0,1951-08-29,7.132,95.0
7212.0,0.0,0.0,105.0,1949-08-26,6.944,142.0
7215.0,0.0,3650000.0,100.0,1945-01-20,7.45,560.0
7216.0,455000.0,0.0,100.0,1941-01-23,7.054,345.0
7217.0,1678000.0,3430000.0,106.0,1947-09-05,7.3,341.0
7218.0,565000.0,0.0,72.0,1943-03-11,7.723,420.0
7219.0,539000.0,1596000.0,95.0,1940-07-26,6.908,130.0
7222.0,100000.0,0.0,65.0,1938-06-15,4.304,125.0
7223.0,0.0,0.0,83.0,1949-12-23,6.93,187.0
7225.0,1000000.0,0.0,86.0,1977-01-18,7.116,511.0
7228.0,30000000.0,14110589.0,97.0,1992-07-10,5.631,783.0
7234.0,0.0,0.0,100.0,1954-09-23,7.911,1146.0
7235.0,1400010.0,80631.0,129.0,2001-12-22,6.995,1065.0
7236.0,400000.0,6900000.0,91.0,1975-03-23,6.3,367.0
7238.0,0.0,0.0,103.0,1958-10-03,7.4,265.0
7243.0,385907.0,1750000.0,163.0,1916-09-04,7.057,366.0
7245.0,0.0,0.0,75.0,1960-09-22,4.94,58.0
7247.0,10000000.0,7500445.0,146.0,1968-12-17,6.818,719.0
7248.0,11000000.0,14000000.0,140.0,2001-08-17,5.7,22.0
7251.0,3000000.0,390152.0,98.0,1992-09-11,6.1,59.0
7254.0,13000000.0,96800000.0,119.0,2004-01-17,7.571,8028.0
7255.0,17000000.0,16980098.0,95.0,2004-01-23,5.7,506.0
7256.0,0.0,13885802.0,106.0,2003-09-05,7.543,443.0
7257.0,50000000.0,6808550.0,88.0,2004-01-30,4.961,268.0
7258.0,0.0,10900000.0,92.0,2004-01-30,5.812,500.0
7259.0,8000000.0,50576805.0,95.0,2004-01-30,6.325,457.0
7260.0,850000.0,819939.0,107.0,2004-01-30,6.8,270.0
7261.0,18000000.0,65070412.0,106.0,2004-01-20,6.013,307.0
7262.0,18000000.0,16951702.0,91.0,2004-02-06,5.594,316.0
7263.0,28000000.0,64400000.0,135.0,2004-02-06,7.1,652.0
7264.0,0.0,0.0,97.0,2002-09-12,5.5,21.0
7265.0,15000000.0,15100000.0,116.0,2003-10-10,7.2,3031.0
7266.0,40000.0,143312.0,90.0,2001-09-12,6.202,85.0
7282.0,0.0,0.0,86.0,2000-10-31,1.8,21.0
7285.0,2000000.0,10128960.0,100.0,2003-08-20,6.666,1719.0
7292.0,18000000.0,19265302.0,90.0,1984-07-20,4.3,127.0
7293.0,75000000.0,196482882.0,99.0,2004-02-13,6.868,7574.0
7294.0,30000000.0,14000000.0,110.0,2004-02-24,5.087,183.0
7297.0,0.0,0.0,95.0,2003-05-15,6.972,123.0
7299.0,0.0,11576431.0,91.0,2003-09-17,7.013,159.0
7301.0,0.0,0.0,116.0,1951-02-07,7.5,279.0
7302.0,1135654.0,1490419.0,149.0,1924-03-18,7.33,174.0
7303.0,3000000.0,0.0,180.0,1959-03-18,7.173,368.0
7304.0,0.0,0.0,85.0,1976-03-12,7.058,112.0
7305.0,10500000.0,25205460.0,102.0,1987-02-06,6.145,217.0
7306.0,0.0,52000.0,120.0,1999-11-09,7.939,196.0
7307.0,6500000.0,100000.0,126.0,1985-08-30,6.6,421.0
7308.0,12500000.0,15057465.0,95.0,1985-11-22,5.423,452.0
7310.0,8500000.0,16209459.0,97.0,1986-06-06,5.825,859.0
7311.0,0.0,0.0,114.0,1939-07-28,7.4,133.0
7312.0,0.0,0.0,131.0,1966-12-01,6.552,29.0
7315.0,39000000.0,6432551.0,110.0,2004-02-20,5.043,129.0
7316.0,15000000.0,29331068.0,89.0,2004-02-17,5.709,941.0
7317.0,25000000.0,22605153.0,90.0,2004-02-20,6.613,2849.0
7318.0,30000000.0,610063468.0,127.0,2004-02-25,7.518,5004.0
7319.0,8500000.0,5001655.0,104.0,2004-02-27,5.181,386.0
7320.0,25000000.0,27685016.0,82.0,2004-02-27,6.414,689.0
7321.0,50000000.0,40954603.0,93.0,2004-02-27,5.58,587.0
7323.0,4800000.0,79384880.0,121.0,2003-02-13,7.537,2566.0
7324.0,100000000.0,108103450.0,136.0,2004-02-04,6.902,1303.0
7325.0,60000000.0,170300000.0,100.0,2004-03-05,5.824,2459.0
7326.0,0.0,0.0,112.0,2004-02-26,6.359,117.0
7327.0,0.0,0.0,85.0,1966-10-18,8.141,2360.0
7328.0,0.0,0.0,101.0,1969-11-10,7.469,194.0
7333.0,0.0,0.0,91.0,1943-09-28,7.547,308.0
7335.0,780000.0,0.0,80.0,1953-05-27,7.361,313.0
7336.0,2000000.0,5000000.0,150.0,1969-10-30,7.261,224.0
7340.0,11500000.0,11528900.0,100.0,1985-04-26,6.441,330.0
7344.0,0.0,0.0,94.0,1963-03-17,6.6,43.0
7345.0,26000000.0,28818995.0,100.0,2004-03-12,5.615,667.0
7346.0,21000000.0,31635150.0,110.0,2004-04-09,6.735,3899.0
7347.0,40000000.0,92900000.0,96.0,2004-03-12,6.566,3853.0
7348.0,19250000.0,8112712.0,102.0,2004-03-12,6.186,405.0
7349.0,0.0,0.0,84.0,2002-10-24,6.9,30.0
7352.0,0.0,0.0,111.0,2002-11-08,6.5,100.0
7354.0,19000000.0,11081586.0,97.0,1993-03-05,6.018,393.0
7357.0,0.0,0.0,162.0,1957-12-13,6.7,84.0
7360.0,26000000.0,102278712.0,104.0,2004-03-19,7.052,4343.0
7361.0,20000000.0,72258126.0,108.0,2004-03-19,8.1,15991.0
7362.0,45000000.0,65470529.0,103.0,2004-03-19,6.379,1706.0
7364.0,5000000.0,4856298.0,105.0,2003-08-29,6.2,163.0
7366.0,35000000.0,35492921.0,103.0,2004-03-25,6.183,1127.0
7367.0,35000000.0,76700000.0,104.0,2004-03-25,6.131,1697.0
7368.0,3000000.0,5923000.0,84.0,2004-03-26,5.477,130.0
7369.0,80000000.0,181466833.0,93.0,2004-03-24,6.1,2864.0
7371.0,10000000.0,16690617.0,178.0,2003-05-21,7.8,2616.0
7372.0,0.0,6585516.0,110.0,2003-03-22,6.1,382.0
7373.0,66000000.0,99318987.0,122.0,2004-04-02,6.678,7264.0
7375.0,0.0,0.0,111.0,2004-03-28,6.2,1029.0
7376.0,46000000.0,57223888.0,85.0,2004-04-02,6.3,1612.0
7377.0,0.0,343847.0,108.0,2003-05-15,6.475,336.0
7379.0,107000000.0,25819961.0,137.0,2004-04-07,5.8,352.0
7380.0,31000000.0,27400000.0,96.0,2004-04-09,6.473,1940.0
7381.0,40000000.0,26155781.0,95.0,2004-04-07,5.743,1010.0
7382.0,0.0,0.0,108.0,2003-02-08,7.109,949.0
7386.0,13000000.0,122700000.0,220.0,1956-10-05,7.765,1786.0
7387.0,640000.0,55000000.0,115.0,1978-09-02,7.49,2239.0
7390.0,0.0,86277.0,104.0,2003-09-26,4.7,29.0
7394.0,5600000.0,29950000.0,132.0,1965-06-16,6.794,189.0
7395.0,0.0,0.0,85.0,1950-03-31,6.3,85.0
7396.0,150000.0,0.0,169.0,1974-09-15,8.052,393.0
7411.0,0.0,0.0,87.0,1987-03-01,4.7,71.0
7414.0,5500000.0,30000000.0,97.0,1979-12-25,6.905,58.0
7419.0,4500000.0,10609321.0,98.0,1985-09-13,7.5,1675.0
7438.0,30000000.0,152159461.0,137.0,2004-04-16,7.877,14759.0
7439.0,33000000.0,54700105.0,124.0,2004-04-15,6.354,3051.0
7440.0,0.0,0.0,82.0,2004-09-08,6.9,18.0
7443.0,0.0,0.0,89.0,2003-01-01,4.6,7.0
7444.0,37000000.0,96458118.0,98.0,2004-04-13,6.8,5448.0
7445.0,70000000.0,130300000.0,146.0,2004-04-23,7.457,5511.0
7448.0,40000000.0,14494036.0,95.0,2004-04-30,4.878,543.0
7449.0,25000000.0,30120671.0,102.0,2004-04-30,4.859,517.0
7450.0,28000000.0,30000000.0,87.0,2004-04-04,5.811,444.0
7451.0,17000000.0,130195052.0,98.0,2004-04-30,7.2,9298.0
7454.0,160000000.0,300257475.0,130.0,2004-05-03,6.392,6441.0
7455.0,800000.0,62852.0,93.0,2003-01-17,6.6,94.0
7457.0,10000000.0,12500000.0,85.0,2004-05-14,6.0,99.0
7458.0,175000000.0,497409852.0,163.0,2004-05-13,7.167,10815.0
7459.0,3684600.0,10782155.0,146.0,2003-03-21,7.6,587.0
7460.0,0.0,7897645.0,96.0,2004-03-12,6.906,1013.0
7477.0,55000000.0,6632383.0,96.0,2002-01-04,5.582,695.0
7479.0,0.0,0.0,114.0,1943-08-27,6.765,49.0
7481.0,40000000.0,12300000.0,108.0,1985-12-12,6.9,1032.0
7482.0,850000.0,21531361.0,95.0,1973-08-17,7.416,2034.0
7486.0,125000.0,5000000.0,96.0,1997-05-30,7.561,775.0
7487.0,0.0,11567449.0,137.0,1990-09-28,6.047,220.0
7492.0,250000.0,0.0,95.0,1978-05-10,6.8,304.0
7493.0,965000.0,1400000.0,91.0,1957-12-19,7.223,148.0
7541.0,0.0,0.0,95.0,2000-09-01,5.751,481.0
7560.0,0.0,0.0,95.0,1964-10-07,7.814,449.0
7561.0,0.0,241278.0,92.0,1988-09-10,6.503,154.0
7562.0,0.0,0.0,103.0,1997-06-18,6.477,547.0
7564.0,0.0,0.0,183.0,1965-01-06,7.7,437.0
7566.0,0.0,0.0,136.0,1984-11-20,7.48,74.0
7569.0,9500000.0,111600000.0,117.0,1967-06-13,6.591,2390.0
7570.0,27500000.0,187500000.0,131.0,1983-06-05,6.355,2143.0
7572.0,0.0,0.0,99.0,2001-02-09,7.3,120.0
7573.0,36000000.0,160000000.0,135.0,1983-10-07,6.054,1560.0
7579.0,0.0,0.0,118.0,1940-07-26,6.906,149.0
7581.0,0.0,0.0,114.0,1949-06-25,6.843,153.0
7584.0,1000000.0,2700000.0,118.0,1942-02-05,6.944,162.0
7587.0,0.0,215245.0,105.0,1967-10-25,7.765,1210.0
7614.0,0.0,0.0,148.0,1955-10-10,6.606,180.0
7615.0,350000.0,2400000.0,91.0,1985-10-01,7.03,166.0
7616.0,10000000.0,8801940.0,114.0,1984-10-25,6.766,883.0
7618.0,31000000.0,9493259.0,143.0,1992-12-17,7.419,1175.0
7619.0,500000.0,2500000.0,106.0,1962-05-23,7.899,331.0
7620.0,0.0,311245.0,87.0,1992-05-15,6.2,12.0
7624.0,18000000.0,14700000.0,100.0,1992-09-18,6.5,418.0
7636.0,12000000.0,37170057.0,92.0,1992-08-07,6.066,380.0
7646.0,,,,,,
7647.0,12000000.0,2280148.0,103.0,1992-03-20,7.15,210.0
7649.0,0.0,0.0,94.0,1998-01-04,7.195,164.0
7650.0,83000.0,1500000.0,87.0,1968-05-17,6.502,261.0
7657.0,400000.0,0.0,120.0,2000-10-23,6.246,193.0
7669.0,,,,,,
7698.0,5900000.0,51718367.0,117.0,1979-03-16,7.166,499.0
7700.0,0.0,0.0,153.0,1953-04-22,8.002,1045.0
7701.0,12000000.0,120889074.0,81.0,1990-12-14,5.475,1452.0
7702.0,0.0,21300000.0,126.0,1945-12-27,6.815,146.0
7704.0,9000000.0,17768900.0,125.0,1986-02-14,5.937,474.0
7705.0,0.0,0.0,95.0,1952-06-13,6.3,70.0
7706.0,0.0,0.0,95.0,1930-08-08,6.9,255.0
7707.0,15000000.0,9804775.0,126.0,1991-02-22,5.8,129.0
7708.0,600000.0,0.0,103.0,1967-10-30,6.163,169.0
7713.0,134000.0,4000000.0,73.0,1942-12-05,6.927,658.0
7714.0,13000000.0,31500000.0,179.0,1967-10-25,6.2,75.0
7716.0,0.0,0.0,90.0,1984-01-27,6.205,151.0
7720.0,0.0,8760000.0,108.0,1974-10-31,6.43,208.0
7727.0,12000000.0,26200000.0,96.0,1984-12-21,5.5,89.0
7728.0,1683000.0,5086000.0,126.0,1946-05-02,7.033,365.0
7730.0,14000000.0,9532895.0,99.0,1993-01-29,6.6,311.0
7742.0,0.0,0.0,82.0,1989-01-18,6.306,85.0
7743.0,25000000.0,9900000.0,109.0,1985-07-12,6.257,488.0
7745.0,0.0,0.0,100.0,1993-06-08,7.033,210.0
7748.0,300000.0,0.0,115.0,1965-11-05,7.349,918.0
7749.0,250000.0,0.0,105.0,1967-12-29,6.893,309.0
7753.0,0.0,0.0,89.0,1999-12-05,7.3,40.0
7756.0,0.0,0.0,112.0,1938-11-24,7.041,229.0
7757.0,3000000.0,2100000.0,104.0,1963-06-13,7.163,667.0
7762.0,,,,,,
7766.0,0.0,13422.0,110.0,1957-01-15,7.916,951.0
7767.0,0.0,2693053.0,366.0,2003-06-22,8.066,594.0
7772.0,1644000.0,4327000.0,111.0,1946-11-11,5.9,50.0
7773.0,0.0,0.0,87.0,2003-06-11,7.089,157.0
7781.0,0.0,33856.0,94.0,1989-06-30,5.5,38.0
7782.0,0.0,18994652.0,98.0,1993-01-29,6.185,454.0
7786.0,0.0,0.0,87.0,1999-07-19,6.9,17.0
7789.0,0.0,0.0,134.0,2002-09-04,6.432,118.0
7792.0,0.0,0.0,102.0,1974-06-14,6.813,348.0
7802.0,4000000.0,22490039.0,92.0,1979-02-01,7.67,2300.0
7810.0,0.0,0.0,94.0,1999-05-12,6.869,126.0
7811.0,0.0,0.0,94.0,1998-12-20,6.394,118.0
7812.0,0.0,0.0,94.0,1998-07-17,6.659,138.0
7815.0,0.0,0.0,89.0,1986-10-10,6.7,136.0
7820.0,0.0,700000.0,90.0,1960-02-08,7.845,660.0
7822.0,0.0,0.0,116.0,1953-09-23,6.4,169.0
7826.0,0.0,956625.0,105.0,1947-09-01,6.8,136.0
7831.0,1107000.0,2223000.0,103.0,1939-11-17,7.117,133.0
7832.0,1401000.0,2814000.0,100.0,1944-12-24,7.095,100.0
7833.0,821000.0,2301000.0,97.0,1941-11-21,7.0,116.0
7834.0,673000.0,3165000.0,102.0,1936-12-25,7.348,191.0
7835.0,1670000.0,2305000.0,86.0,1947-08-28,6.735,95.0
7839.0,889900.0,2000000.0,99.0,1941-05-23,6.743,37.0
7840.0,1915000.0,2807000.0,117.0,1939-01-26,6.534,176.0
7841.0,,,,,,
7842.0,,,,,,
7843.0,0.0,0.0,93.0,2001-08-23,6.907,221.0
7844.0,0.0,3956913.0,95.0,1993-03-04,6.958,177.0
7845.0,4000000.0,0.0,100.0,1996-04-09,6.307,1021.0
7846.0,6000000.0,0.0,104.0,2001-10-02,5.8,687.0
7879.0,0.0,0.0,95.0,2002-06-29,5.375,16.0
7882.0,0.0,0.0,86.0,1966-01-12,6.3,147.0
7883.0,0.0,0.0,68.0,1943-04-21,6.791,321.0
7884.0,0.0,0.0,103.0,1991-09-05,6.8,21.0
7888.0,3500000.0,2500000.0,121.0,1967-03-09,6.733,60.0
7889.0,4638783.0,11000000.0,122.0,1973-05-23,7.2,445.0
7891.0,300000.0,0.0,86.0,1964-05-06,6.592,468.0
7894.0,0.0,0.0,157.0,1971-10-29,7.689,1149.0
7895.0,1500000.0,700000.0,112.0,1974-08-01,7.092,406.0
7896.0,813000.0,0.0,93.0,1962-05-09,7.1,240.0
7899.0,0.0,0.0,93.0,1976-04-24,6.6,97.0
7900.0,0.0,0.0,101.0,1969-05-22,6.3,128.0
7916.0,0.0,1500000.0,95.0,1959-04-09,5.902,41.0
7920.0,65000.0,0.0,91.0,1977-05-27,6.4,114.0
7924.0,0.0,47005.0,122.0,1949-10-17,7.5,341.0
7925.0,0.0,57673.0,139.0,1958-12-28,7.975,672.0
7926.0,250000.0,0.0,143.0,1963-03-01,8.344,1074.0
7930.0,6000000.0,31400000.0,102.0,1991-11-01,6.542,729.0
7932.0,0.0,333843.0,82.0,2000-08-30,7.248,119.0
7934.0,13500000.0,11798616.0,79.0,1983-07-15,7.4,902.0
7936.0,0.0,0.0,103.0,1968-09-29,7.519,236.0
7937.0,0.0,0.0,96.0,1963-09-23,7.503,394.0
7938.0,0.0,0.0,81.0,1963-02-11,7.891,488.0
7939.0,0.0,8939.0,92.0,1961-10-16,7.774,527.0
7940.0,0.0,0.0,101.0,1958-12-26,7.4,236.0
7943.0,0.0,0.0,102.0,1946-08-30,7.35,421.0
7944.0,3000000.0,12000000.0,125.0,1964-08-06,7.2,161.0
7951.0,11000000.0,8862354.0,102.0,1990-02-16,6.38,515.0
7976.0,1300000.0,447741.0,92.0,2003-01-30,6.007,661.0
7979.0,0.0,0.0,79.0,1968-12-26,7.296,93.0
7980.0,22000000.0,50750000.0,176.0,1977-06-15,7.213,898.0
7981.0,6400000.0,8836958.0,97.0,2002-12-12,7.803,1803.0
7982.0,15100000.0,1100000.0,115.0,2003-06-13,7.095,1296.0
7983.0,8000000.0,10600497.0,84.0,1984-01-27,7.138,479.0
7984.0,4500000.0,1261000.0,86.0,1986-10-24,6.497,634.0
7986.0,10000000.0,0.0,85.0,1990-11-21,5.493,142.0
